0.0,9.77622,0.813417,1427966295737
0.0,9.77622,0.813417,1427966300717
0.0,9.77622,0.813417,1427966300717
0.0,9.77622,0.813417,1427966300723
0.0,9.77622,0.813417,1427966300723
0.0,9.77622,0.813417,1427966300724
0.0,9.77622,0.813417,1427966300725
0.0,9.77622,0.813417,1427966301252
0.0,9.77622,0.813417,1427966302054
0.0,9.77622,0.813417,1427966302853
0.0,9.77622,0.813417,1427966303653
0.0,9.77622,0.813417,1427966304453
0.0,9.77622,0.813417,1427966305253
0.0,9.77622,0.813417,1427966306053
0.0,9.77622,0.813417,1427966306854
0.0,9.77622,0.813417,1427966307654
0.0,9.77622,0.813417,1427966308455
0.0,9.77622,0.813417,1427966309255
0.0,9.77622,0.813417,1427966310056
0.0,9.77622,0.813417,1427966310856
0.0,9.77622,0.813417,1427966311657
0.0,9.77622,0.813417,1427966312457
0.0,9.77622,0.813417,1427966313258
0.0,9.77622,0.813417,1427966314059
0.0,9.77622,0.813417,1427966314859
0.0,9.77622,0.813417,1427966315660
0.0,9.77622,0.813417,1427966316460
0.0,9.77622,0.813417,1427966317261
0.0,9.77622,0.813417,1427966318061
0.0,9.77622,0.813417,1427966318862
0.0,9.77622,0.813417,1427966319662
0.0,9.77622,0.813417,1427966320463
0.0,9.77622,0.813417,1427966321264
0.0,9.77622,0.813417,1427966322064
0.0,9.77622,0.813417,1427966322864
0.0,9.77622,0.813417,1427966323665
0.0,9.77622,0.813417,1427966324466
0.0,9.77622,0.813417,1427966325266
0.0,9.77622,0.813417,1427966326067
0.0,9.77622,0.813417,1427966326867
0.0,9.77622,0.813417,1427966327668
0.0,9.77622,0.813417,1427966328468
0.0,9.77622,0.813417,1427966329269
0.0,9.77622,0.813417,1427966330070
0.0,9.77622,0.813417,1427966330870
0.0,9.77622,0.813417,1427966331671
0.0,9.77622,0.813417,1427966332471
0.0,9.77622,0.813417,1427966333272
0.0,9.77622,0.813417,1427966334072
0.0,9.77622,0.813417,1427966334873
0.0,9.77622,0.813417,1427966335674
0.0,9.77622,0.813417,1427966336474
0.0,9.77622,0.813417,1427966337275
0.0,9.77622,0.813417,1427966338075
0.0,9.77622,0.813417,1427966338876
0.0,9.77622,0.813417,1427966339676
0.0,9.77622,0.813417,1427966340477
0.0,9.77622,0.813417,1427966341278
0.0,9.77622,0.813417,1427966342078
0.0,9.77622,0.813417,1427966342879
0.0,9.77622,0.813417,1427966343679
0.0,9.77622,0.813417,1427966344480
0.0,9.77622,0.813417,1427966345280
0.0,9.77622,0.813417,1427966346071
0.0,9.77622,0.813417,1427966346872
0.0,9.77622,0.813417,1427966347672
0.0,9.77622,0.813417,1427966348473
0.0,9.77622,0.813417,1427966349273
0.0,9.77622,0.813417,1427966350074
0.0,9.77622,0.813417,1427966350874
0.0,9.77622,0.813417,1427966351675
0.0,9.77622,0.813417,1427966352476
0.0,9.77622,0.813417,1427966353276
0.0,9.77622,0.813417,1427966354083
0.0,9.77622,0.813417,1427966354877
0.0,9.77622,0.813417,1427966355678
0.0,9.77622,0.813417,1427966356468
0.0,9.77622,0.813417,1427966357269
0.0,9.77622,0.813417,1427966358069
0.0,9.77622,0.813417,1427966358870
0.0,9.77622,0.813417,1427966359671
0.0,9.77622,0.813417,1427966360471
0.0,9.77622,0.813417,1427966361273
0.0,9.77622,0.813417,1427966362073
0.0,9.77622,0.813417,1427966362874
0.0,9.77622,0.813417,1427966363675
0.0,9.77622,0.813417,1427966364475
0.0,9.77622,0.813417,1427966365276
0.0,9.77622,0.813417,1427966366082
0.0,9.77622,0.813417,1427966366874
0.0,9.77622,0.813417,1427966367674
0.0,9.77622,0.813417,1427966368475
0.0,9.77622,0.813417,1427966369275
0.0,9.77622,0.813417,1427966370076
0.0,9.77622,0.813417,1427966370876
0.0,9.77622,0.813417,1427966371677
0.0,9.77622,0.813417,1427966372478
0.0,9.77622,0.813417,1427966373278
0.0,9.77622,0.813417,1427966374079
0.0,9.77622,0.813417,1427966374879
0.0,9.77622,0.813417,1427966375680
0.0,9.77622,0.813417,1427966376480
0.0,9.77622,0.813417,1427966377281
0.0,9.77622,0.813417,1427966378082
0.0,9.77622,0.813417,1427966378892
0.0,9.77622,0.813417,1427966379683
0.0,9.77622,0.813417,1427966380483
0.0,9.77622,0.813417,1427966381284
0.0,9.77622,0.813417,1427966382085
0.0,9.77622,0.813417,1427985734062
0.0,9.77622,0.813417,1427985734063
0.0,9.77622,0.813417,1427985734854
0.0,9.77622,0.813417,1427985735656
0.0,9.77622,0.813417,1427985736456
0.0,9.77622,0.813417,1427985737256
0.0,9.77622,0.813417,1427985738057
0.0,9.77622,0.813417,1427985738858
0.0,9.77622,0.813417,1427985739658
0.0,9.77622,0.813417,1427985740459
0.0,9.77622,0.813417,1427985741259
0.0,9.77622,0.813417,1427985742060
0.0,9.77622,0.813417,1427985742860
0.0,9.77622,0.813417,1427985743631
0.0,9.77622,0.813417,1427985744432
0.0,9.77622,0.813417,1427985745232
0.0,9.77622,0.813417,1427985746033
0.0,9.77622,0.813417,1427985746833
0.0,9.77622,0.813417,1427985747634
0.0,9.77622,0.813417,1427985748434
0.0,9.77622,0.813417,1427986581647
0.0,9.77622,0.813417,1427986581647
0.0,9.77622,0.813417,1427986582414
0.0,9.77622,0.813417,1427986583215
0.0,9.77622,0.813417,1427986584015
0.0,9.77622,0.813417,1427986584756
0.0,9.77622,0.813417,1427986585556
0.0,9.77622,0.813417,1427986586357
0.0,9.77622,0.813417,1427986587157
0.0,9.77622,0.813417,1427986587957
0.0,9.77622,0.813417,1427986588759
0.0,9.77622,0.813417,1427986589560
0.0,9.77622,0.813417,1427986590360
0.0,9.77622,0.813417,1427986591160
0.0,9.77622,0.813417,1427986591961
0.0,9.77622,0.813417,1427986592761
0.0,9.77622,0.813417,1427986593562
0.0,9.77622,0.813417,1427986594362
0.0,9.77622,0.813417,1427986595163
0.0,9.77622,0.813417,1427986595964
0.0,9.77622,0.813417,1427986596764
0.0,9.77622,0.813417,1427986597565
0.0,9.77622,0.813417,1427986598365
0.0,9.77622,0.813417,1427986599166
0.0,9.77622,0.813417,1427986599916
0.0,9.77622,0.813417,1427986600717
0.0,9.77622,0.813417,1427986601517
0.0,9.77622,0.813417,1427986602317
0.0,9.77622,0.813417,1427986603119
0.0,9.77622,0.813417,1427986603920
0.0,9.77622,0.813417,1427986604720
0.0,9.77622,0.813417,1427986605520
0.0,9.77622,0.813417,1427986606321
0.0,9.77622,0.813417,1427986607122
0.0,9.77622,0.813417,1427986607922
0.0,9.77622,0.813417,1427986608723
0.0,9.77622,0.813417,1427986609523
0.0,9.77622,0.813417,1427986610330
0.0,9.77622,0.813417,1427986611127
0.0,9.77622,0.813417,1427986611925
