0.0,9.77622,0.813417,1428493934342
0.0,9.77622,0.813417,1428493934343
0.0,9.77622,0.813417,1428493935339
0.0,9.77622,0.813417,1428493935819
0.0,9.77622,0.813417,1428493936619
0.0,9.77622,0.813417,1428493937420
0.0,9.77622,0.813417,1428493938220
0.0,9.77622,0.813417,1428493939021
0.0,9.77622,0.813417,1428493939822
0.0,9.77622,0.813417,1428493940622
0.0,9.77622,0.813417,1428493941423
0.0,9.77622,0.813417,1428493942183
0.0,9.77622,0.813417,1428493942984
0.0,9.77622,0.813417,1428493943784
0.0,9.77622,0.813417,1428493944585
0.0,9.77622,0.813417,1428493945385
0.0,9.77622,0.813417,1428493946196
0.0,9.77622,0.813417,1428493946987
0.0,9.77622,0.813417,1428493947788
0.0,9.77622,0.813417,1428493948588
0.0,9.77622,0.813417,1428493949389
0.0,9.77622,0.813417,1428493950196
0.0,9.77622,0.813417,1428493950990
0.0,9.77622,0.813417,1428493951790
0.0,9.77622,0.813417,1428493952590
0.0,9.77622,0.813417,1428493953391
0.0,9.77622,0.813417,1428493954192
0.0,9.77622,0.813417,1428493954992
0.0,9.77622,0.813417,1428493955793
0.0,9.77622,0.813417,1428493956593
0.0,9.77622,0.813417,1428493957394
0.0,9.77622,0.813417,1428493958194
0.0,9.77622,0.813417,1428493958995
0.0,9.77622,0.813417,1428493959795
0.0,9.77622,0.813417,1428493960597
0.0,9.77622,0.813417,1428493961397
0.0,9.77622,0.813417,1428493962207
0.0,9.77622,0.813417,1428493963017
0.0,9.77622,0.813417,1428493963797
0.0,9.77622,0.813417,1428493964606
0.0,9.77622,0.813417,1428493965398
0.0,9.77622,0.813417,1428493966199
0.0,9.77622,0.813417,1428493966999
0.0,9.77622,0.813417,1428493967800
0.0,9.77622,0.813417,1428493968600
0.0,9.77622,0.813417,1428493969400
0.0,9.77622,0.813417,1428493970201
0.0,9.77622,0.813417,1428493971001
0.0,9.77622,0.813417,1428493971802
0.0,9.77622,0.813417,1428493972603
0.0,9.77622,0.813417,1428493973403
0.0,9.77622,0.813417,1428493974204
0.0,9.77622,0.813417,1428493975005
0.0,9.77622,0.813417,1428493975805
0.0,9.77622,0.813417,1428493976606
0.0,9.77622,0.813417,1428493977405
0.0,9.77622,0.813417,1428493978207
0.0,9.77622,0.813417,1428493979008
0.0,9.77622,0.813417,1428493979817
0.0,9.77622,0.813417,1428493980609
0.0,9.77622,0.813417,1428493981409
0.0,9.77622,0.813417,1428493982211
0.0,9.77622,0.813417,1428493983011
0.0,9.77622,0.813417,1428493983811
0.0,9.77622,0.813417,1428493984611
0.0,9.77622,0.813417,1428493985412
0.0,9.77622,0.813417,1428493986273
