51.09728260101, 3.619686479798, 1425295519000,1425303301000,66
51.070448447368, 3.6744518092105, 1425304445000,1425364217000,76
51.097312287634, 3.61967325, 1425365305000,1425377452000,62
51.023890057823, 3.728762622449, 1425379892000,1425387087000,49
51.07054420915, 3.674582375817, 1425388916000,1425389310000,51
51.074388556667, 3.67345621, 1425389421000,1425389807000,50
51.07043143038, 3.6744568417722, 1425389902000,1425451008000,79
51.097308493197, 3.6197896496599, 1425452112000,1425463607000,49
51.070463608974, 3.6744009919872, 1425464541000,1425618299000,104
51.076353006667, 3.7082793333333, 1425639968000,1425643961000,50
51.070532990741, 3.6745910462963, 1425644447000,1425648468000,54
51.074361237179, 3.6735010544872, 1425648563000,1425648933000,52
51.070476376812, 3.6746509057971, 1425649013000,1425722044000,23
50.294016796296, 3.9015014814815, 1425725519000,1425748075000,18
51.070483810606, 3.674328780303, 1425751579000,1425813363000,88
