51.192037218029, 5.4502956236897, 1425265260000,1425395513000,159
51.319154098039, 4.5825100588235, 1425399233000,1425399576000,51
51.319164518182, 4.5825260727273, 1425487302000,1425487604000,55
51.319164688726, 4.582500622549, 1425571624000,1425619106000,68
51.218596963964, 5.4098502117117, 1425648787000,1425663216000,37
51.318408833333, 4.6038613297872, 1425665775000,1425666619000,47
51.31874498913, 4.5828375869565, 1425666905000,1425669789000,46
51.319116217391, 4.5825345688406, 1425669799000,1425610860000,46
51.318208443396, 4.5944713490566, 1425746964000,1425748781000,53
51.319165081395, 4.5825182209302, 1425748952000,1425783660000,43
