51.069680666667, 3.3878264492754, 1425265260000,1425270865000,23
51.203186411765, 3.3152207091503, 1425308226000,1425308694000,51
51.069671932796, 3.3880324005376, 1425315010000,1425357283000,62
51.057179486111, 3.2764544340278, 1425400475000,1425401193000,48
51.069662137427, 3.387991128655, 1425402374000,1425444243000,57
50.319807954545, 3.3326757757576, 1425475832000,1425476359000,55
51.000870311966, 3.3269780042735, 1425476721000,1425478213000,39
51.069626772031, 3.3880433295019, 1425480070000,1425537552000,87
51.245635193878, 3.3392610170068, 1425541809000,1425542533000,98
51.273806361702, 3.2866285460993, 1425544799000,1425545195000,47
51.123096945652, 3.3261614057971, 1425573507000,1425573907000,46
51.069621587121, 3.3879973125, 1425575839000,1425616606000,88
51.274430343567, 3.2858526959064, 1425621153000,1425622935000,114
51.205379470588, 3.2242237352941, 1425625082000,1425640961000,17
51.160678145833, 3.258671828125, 1425642370000,1425643020000,32
51.159656118056, 3.2603232256944, 1425643061000,1425644231000,48
51.069600434457, 3.387945829588, 1425646409000,1425653284000,89
51.069659820238, 3.3880233535714, 1425654116000,1425649347000,140
51.072696833333, 3.39218025, 1425649407000,1425822212000,2
51.072360092593, 3.6755207407407, 1425826824000,1425828566000,45
