51.026578384615, 3.7207863333333, 1425265260000,1425310203000,13
51.039748024691, 3.7095168765432, 1425310825000,1425323257000,54
51.026520666667, 3.7206686715686, 1425323908000,1425451391000,34
51.037211951852, 3.7087558814815, 1425451928000,1425452282000,45
51.037612982079, 3.7090245681004, 1425452287000,1425456558000,93
51.037709555208, 3.7090013333333, 1425456563000,1425477845000,160
51.037565277778, 3.7090185176768, 1425479371000,1425542098000,66
51.037606765432, 3.7090683981481, 1425542403000,1425542789000,54
51.037621400327, 3.7089615457516, 1425542794000,1425567058000,102
51.026552990741, 3.7208962268518, 1425567514000,1425576357000,72
51.026448203704, 3.7211138888889, 1425576362000,1425783660000,9
