"50.8772210000","4.6888845000","1432796156310"
"50.8772210000","4.6888845000","1432796159074"
"50.8766505000","4.6892038000","1432796167050"
"50.8769392000","4.6888619000","1432796167973"
"50.8770614000","4.6888962000","1432796168983"
"50.8771553000","4.6888458000","1432796171873"
"50.8770588000","4.6888357000","1432796173892"
"50.8769851000","4.6888316000","1432796174895"
"50.8769411000","4.6888225000","1432796175904"
"50.8769293000","4.6888331000","1432796176892"
"50.8769362000","4.6888311000","1432796177890"
"50.8769309000","4.6888324000","1432796178899"
"50.8769225000","4.6888458000","1432796179875"
"50.8769156000","4.6888514000","1432796180898"
"50.8769150000","4.6888556000","1432796181887"
"50.8769126000","4.6888768000","1432796182913"
"50.8769181000","4.6889036000","1432796183883"
"50.8769223000","4.6889291000","1432796184872"
"50.8769183000","4.6889609000","1432796185911"
"50.8769221000","4.6889929000","1432796186898"
"50.8769266000","4.6890175000","1432796187888"
"50.8769341000","4.6890253000","1432796188892"
"50.8769282000","4.6890270000","1432796189895"
"50.8769344000","4.6890281000","1432796190894"
"50.8769521000","4.6889991000","1432796191888"
"50.8769585000","4.6889701000","1432796192886"
"50.8769648000","4.6889433000","1432796193924"
"50.8769579000","4.6889175000","1432796194894"
"50.8769447000","4.6888871000","1432796195904"
"50.8769388000","4.6888770000","1432796196896"
"50.8769333000","4.6888733000","1432796194544"
"50.8769105000","4.6888495000","1432796199877"
"50.8768938000","4.6888383000","1432796200903"
"50.8768830000","4.6888328000","1432796201868"
"50.8768647000","4.6888302000","1432796202869"
"50.8768559000","4.6888403000","1432796203874"
"50.8768436000","4.6888450000","1432796204900"
"50.8768426000","4.6888605000","1432796205912"
"50.8768420000","4.6888793000","1432796206899"
"50.8768506000","4.6889114000","1432796207903"
"50.8768431000","4.6889264000","1432796208921"
"50.8768345000","4.6889365000","1432796209903"
"50.8768266000","4.6889499000","1432796210906"
"50.8768201000","4.6889622000","1432796211898"
"50.8768184000","4.6889777000","1432796212907"
"50.8768084000","4.6889953000","1432796213910"
"50.8767945000","4.6890062000","1432796214893"
"50.8767871000","4.6890197000","1432796215904"
"50.8767788000","4.6890330000","1432796216897"
"50.8767745000","4.6890497000","1432796217911"
"50.8767715000","4.6890653000","1432796218876"
"50.8767665000","4.6890796000","1432796219891"
"50.8767652000","4.6890971000","1432796220898"
"50.8767712000","4.6891196000","1432796221908"
"50.8767731000","4.6891379000","1432796222902"
"50.8767690000","4.6891502000","1432796223903"
"50.8767710000","4.6891712000","1432796224893"
"50.8767701000","4.6891852000","1432796225904"
"50.8767713000","4.6892057000","1432796226905"
"50.8767712000","4.6892246000","1432796227914"
"50.8767689000","4.6892465000","1432796228906"
"50.8767595000","4.6892681000","1432796229884"
"50.8767512000","4.6892847000","1432796230898"
"50.8767447000","4.6892947000","1432796231896"
"50.8767424000","4.6893001000","1432796232902"
"50.8767453000","4.6893150000","1432796233919"
"50.8767458000","4.6893315000","1432796234885"
"50.8767471000","4.6893485000","1432796235914"
"50.8767459000","4.6893643000","1432796236908"
"50.8767426000","4.6893812000","1432796237911"
"50.8767367000","4.6893952000","1432796238900"
"50.8767249000","4.6894118000","1432796239908"
"50.8767157000","4.6894296000","1432796240916"
"50.8767107000","4.6894480000","1432796241904"
"50.8767078000","4.6894673000","1432796242913"
"50.8767032000","4.6894906000","1432796243909"
"50.8766981000","4.6895067000","1432796244920"
"50.8766959000","4.6895271000","1432796245924"
"50.8766917000","4.6895457000","1432796246910"
"50.8766889000","4.6895630000","1432796247905"
"50.8766825000","4.6895781000","1432796248890"
"50.8766808000","4.6895941000","1432796249932"
"50.8766810000","4.6896111000","1432796250923"
"50.8766830000","4.6896304000","1432796251915"
"50.8766812000","4.6896449000","1432796252904"
"50.8766812000","4.6896656000","1432796253912"
"50.8766780000","4.6896862000","1432796254919"
"50.8766712000","4.6896995000","1432796255907"
"50.8766650000","4.6897082000","1432796256904"
"50.8766590000","4.6897163000","1432796257911"
"50.8766534000","4.6897398000","1432796259949"
"50.8766560000","4.6897557000","1432796260918"
"50.8766559000","4.6897710000","1432796261901"
"50.8766596000","4.6897863000","1432796262901"
"50.8766652000","4.6898043000","1432796263915"
"50.8766706000","4.6898227000","1432796264996"
"50.8766712000","4.6898382000","1432796265915"
"50.8766741000","4.6898580000","1432796266909"
"50.8766741000","4.6898736000","1432796267915"
"50.8766753000","4.6899098000","1432796269989"
"50.8766805000","4.6899322000","1432796270925"
"50.8766829000","4.6899558000","1432796271912"
"50.8766836000","4.6899801000","1432796272912"
"50.8766839000","4.6900039000","1432796273892"
"50.8766850000","4.6900284000","1432796275061"
"50.8766794000","4.6900436000","1432796275926"
"50.8766793000","4.6900652000","1432796276907"
"50.8766779000","4.6900838000","1432796277985"
"50.8766773000","4.6901030000","1432796278927"
"50.8766731000","4.6901221000","1432796279893"
"50.8766703000","4.6901421000","1432796280913"
"50.8766654000","4.6901582000","1432796281922"
"50.8766636000","4.6901737000","1432796282906"
"50.8766623000","4.6901901000","1432796283920"
"50.8766611000","4.6902084000","1432796284926"
"50.8766619000","4.6902283000","1432796285913"
"50.8766625000","4.6902453000","1432796286913"
"50.8766638000","4.6902613000","1432796287917"
"50.8766659000","4.6902787000","1432796288907"
"50.8766711000","4.6902987000","1432796289916"
"50.8766734000","4.6903178000","1432796290910"
"50.8766748000","4.6903373000","1432796291903"
"50.8766725000","4.6903537000","1432796292906"
"50.8766739000","4.6903710000","1432796293917"
"50.8766761000","4.6903841000","1432796294914"
"50.8766730000","4.6904017000","1432796295901"
"50.8766673000","4.6904217000","1432796296896"
"50.8766614000","4.6904372000","1432796297901"
"50.8766609000","4.6904519000","1432796298900"
"50.8766590000","4.6904636000","1432796299903"
"50.8766482000","4.6904742000","1432796300920"
"50.8766396000","4.6904867000","1432796301916"
"50.8766287000","4.6905060000","1432796302907"
"50.8766158000","4.6905238000","1432796303902"
"50.8766068000","4.6905498000","1432796304907"
"50.8766000000","4.6905674000","1432796305920"
"50.8765930000","4.6905799000","1432796306908"
"50.8765917000","4.6905901000","1432796307905"
"50.8765858000","4.6905965000","1432796308913"
"50.8765743000","4.6906044000","1432796309892"
"50.8765592000","4.6906100000","1432796311090"
"50.8765470000","4.6906146000","1432796311931"
"50.8765368000","4.6906268000","1432796312918"
"50.8765251000","4.6906429000","1432796313923"
"50.8765079000","4.6906594000","1432796314886"
"50.8764904000","4.6906679000","1432796315916"
"50.8764736000","4.6906806000","1432796316912"
"50.8764628000","4.6906877000","1432796317913"
"50.8764497000","4.6906933000","1432796318912"
"50.8764385000","4.6907003000","1432796319945"
"50.8764258000","4.6907076000","1432796320903"
"50.8764132000","4.6907179000","1432796321902"
"50.8763949000","4.6907167000","1432796322911"
"50.8763830000","4.6907222000","1432796323923"
"50.8763718000","4.6907262000","1432796324933"
"50.8763575000","4.6907251000","1432796325921"
"50.8763389000","4.6907280000","1432796326917"
"50.8763235000","4.6907355000","1432796327905"
"50.8763111000","4.6907493000","1432796328911"
"50.8763039000","4.6907618000","1432796329945"
"50.8762919000","4.6907673000","1432796331004"
"50.8762794000","4.6907637000","1432796331910"
"50.8762654000","4.6907683000","1432796332915"
"50.8762571000","4.6907713000","1432796333916"
"50.8762433000","4.6907733000","1432796335181"
"50.8762126000","4.6907731000","1432796336919"
"50.8762019000","4.6907726000","1432796337916"
"50.8761897000","4.6907763000","1432796338893"
"50.8761764000","4.6907804000","1432796339905"
"50.8761660000","4.6907779000","1432796340925"
"50.8761589000","4.6907767000","1432796341926"
"50.8761499000","4.6907766000","1432796342923"
"50.8761377000","4.6907795000","1432796343920"
"50.8761245000","4.6907825000","1432796344936"
"50.8761126000","4.6907906000","1432796345927"
"50.8761015000","4.6907959000","1432796346925"
"50.8760856000","4.6908005000","1432796347924"
"50.8760722000","4.6908025000","1432796348883"
"50.8760584000","4.6908016000","1432796349885"
"50.8760446000","4.6908012000","1432796350885"
"50.8760231000","4.6908052000","1432796351892"
"50.8760049000","4.6908047000","1432796352909"
"50.8759895000","4.6908057000","1432796353918"
"50.8759749000","4.6908029000","1432796354883"
"50.8759624000","4.6907974000","1432796355887"
"50.8759468000","4.6907925000","1432796356887"
"50.8759341000","4.6907900000","1432796357915"
"50.8759230000","4.6907860000","1432796358899"
"50.8759105000","4.6907828000","1432796359927"
"50.8758987000","4.6907832000","1432796360893"
"50.8758860000","4.6907832000","1432796361908"
"50.8758755000","4.6907816000","1432796362904"
"50.8758663000","4.6907764000","1432796363910"
"50.8758574000","4.6907723000","1432796364912"
"50.8758498000","4.6907649000","1432796365911"
"50.8758444000","4.6907607000","1432796366936"
"50.8758408000","4.6907506000","1432796367917"
"50.8758360000","4.6907374000","1432796368916"
"50.8758291000","4.6907283000","1432796369905"
"50.8758177000","4.6907236000","1432796370915"
"50.8758058000","4.6907194000","1432796371952"
"50.8757960000","4.6907168000","1432796372908"
"50.8757933000","4.6907177000","1432796373920"
"50.8757837000","4.6907161000","1432796374970"
"50.8757737000","4.6907156000","1432796375892"
"50.8757639000","4.6907156000","1432796376918"
"50.8757553000","4.6907222000","1432796377936"
"50.8757445000","4.6907269000","1432796378914"
"50.8757376000","4.6907388000","1432796379911"
"50.8757328000","4.6907539000","1432796380904"
"50.8757291000","4.6907711000","1432796381911"
"50.8757244000","4.6907861000","1432796382896"
"50.8757175000","4.6907954000","1432796383915"
"50.8757113000","4.6908061000","1432796384918"
"50.8757064000","4.6908225000","1432796386191"
"50.8756906000","4.6908487000","1432796387913"
"50.8756849000","4.6908621000","1432796388918"
"50.8756756000","4.6908739000","1432796389920"
"50.8756637000","4.6908864000","1432796390910"
"50.8756535000","4.6908941000","1432796391910"
"50.8756450000","4.6908970000","1432796392911"
"50.8756405000","4.6909085000","1432796393914"
"50.8756322000","4.6909219000","1432796394915"
"50.8756247000","4.6909369000","1432796395925"
"50.8756158000","4.6909485000","1432796396905"
"50.8755909000","4.6909500000","1432796397938"
"50.8755846000","4.6909624000","1432796398890"
"50.8755799000","4.6909724000","1432796399887"
"50.8755755000","4.6909842000","1432796400884"
"50.8755679000","4.6909957000","1432796401895"
"50.8755617000","4.6910068000","1432796402895"
"50.8755568000","4.6910206000","1432796403888"
"50.8755546000","4.6910407000","1432796404909"
"50.8755560000","4.6910596000","1432796405898"
"50.8755685000","4.6910896000","1432796406900"
"50.8755767000","4.6911139000","1432796407889"
"50.8755910000","4.6911515000","1432796408889"
"50.8755912000","4.6911620000","1432796409889"
"50.8756015000","4.6911854000","1432796410904"
"50.8755990000","4.6911968000","1432796411892"
"50.8755978000","4.6912067000","1432796412894"
"50.8755909000","4.6912188000","1432796413895"
"50.8755834000","4.6912324000","1432796414903"
"50.8755752000","4.6912520000","1432796415897"
"50.8755665000","4.6912703000","1432796416897"
"50.8755560000","4.6912864000","1432796417900"
"50.8755464000","4.6913039000","1432796418888"
"50.8755373000","4.6913209000","1432796419902"
"50.8755322000","4.6913400000","1432796420900"
"50.8755292000","4.6913592000","1432796421901"
"50.8755251000","4.6913781000","1432796422894"
"50.8755190000","4.6913935000","1432796423904"
"50.8755111000","4.6914094000","1432796425106"
"50.8755002000","4.6914460000","1432796426902"
"50.8754979000","4.6914673000","1432796427905"
"50.8754952000","4.6914869000","1432796428894"
"50.8754937000","4.6915062000","1432796429893"
"50.8754896000","4.6915211000","1432796430912"
"50.8754909000","4.6915436000","1432796431917"
"50.8754934000","4.6915641000","1432796432906"
"50.8754960000","4.6915882000","1432796433880"
"50.8754973000","4.6916099000","1432796434940"
"50.8754938000","4.6916300000","1432796435875"
"50.8754843000","4.6916426000","1432796436888"
"50.8754834000","4.6916681000","1432796437879"
"50.8754790000","4.6916913000","1432796438963"
"50.8754746000","4.6917149000","1432796439904"
"50.8754701000","4.6917359000","1432796440900"
"50.8754685000","4.6917524000","1432796441900"
"50.8754673000","4.6917692000","1432796442907"
"50.8754635000","4.6917843000","1432796443940"
"50.8754660000","4.6918053000","1432796444902"
"50.8754677000","4.6918271000","1432796445910"
"50.8754648000","4.6918451000","1432796446903"
"50.8754598000","4.6918600000","1432796447900"
"50.8754556000","4.6918800000","1432796449162"
"50.8754443000","4.6919157000","1432796450897"
"50.8754349000","4.6919282000","1432796451898"
"50.8754275000","4.6919453000","1432796452901"
"50.8754218000","4.6919647000","1432796453907"
"50.8754178000","4.6919894000","1432796454908"
"50.8754144000","4.6920117000","1432796455915"
"50.8754125000","4.6920353000","1432796456897"
"50.8754068000","4.6920547000","1432796457910"
"50.8753980000","4.6920700000","1432796458896"
"50.8753894000","4.6920863000","1432796459883"
"50.8753822000","4.6921059000","1432796460885"
"50.8753743000","4.6921262000","1432796461918"
"50.8753711000","4.6921478000","1432796462908"
"50.8753702000","4.6921691000","1432796463947"
"50.8753631000","4.6921925000","1432796464916"
"50.8753590000","4.6922105000","1432796465898"
"50.8753537000","4.6922226000","1432796466905"
"50.8753453000","4.6922355000","1432796467909"
"50.8753356000","4.6922464000","1432796468886"
"50.8753310000","4.6922649000","1432796469888"
"50.8753298000","4.6922891000","1432796470901"
"50.8753299000","4.6923121000","1432796471898"
"50.8753253000","4.6923294000","1432796472898"
"50.8753205000","4.6923484000","1432796473923"
"50.8753184000","4.6923684000","1432796474896"
"50.8753138000","4.6923847000","1432796475902"
"50.8753117000","4.6924014000","1432796476896"
"50.8753051000","4.6924131000","1432796477901"
"50.8752975000","4.6924239000","1432796478905"
"50.8752917000","4.6924448000","1432796479905"
"50.8752860000","4.6924635000","1432796480883"
"50.8752811000","4.6924822000","1432796481893"
"50.8752787000","4.6925017000","1432796482896"
"50.8752775000","4.6925197000","1432796483896"
"50.8752739000","4.6925390000","1432796484899"
"50.8752689000","4.6925599000","1432796485920"
"50.8752636000","4.6925795000","1432796486896"
"50.8752587000","4.6925980000","1432796487897"
"50.8752541000","4.6926138000","1432796488899"
"50.8752480000","4.6926247000","1432796489891"
"50.8752460000","4.6926383000","1432796490920"
"50.8752459000","4.6926555000","1432796491907"
"50.8752444000","4.6926741000","1432796492899"
"50.8752495000","4.6927042000","1432796493907"
"50.8752545000","4.6927397000","1432796494906"
"50.8752591000","4.6927726000","1432796495913"
"50.8752667000","4.6928074000","1432796496917"
"50.8752727000","4.6928384000","1432796497910"
"50.8752764000","4.6928678000","1432796498900"
"50.8752744000","4.6928911000","1432796499938"
