51.09728703125, 3.619665484375, 1425295523000,1425303296000,64
51.070448447368, 3.6744518092105, 1425304445000,1425364217000,76
51.097312287634, 3.61967325, 1425365305000,1425377452000,62
51.023891539216, 3.7287740955882, 1425379897000,1425387187000,68
51.070550276667, 3.6745873366667, 1425388921000,1425389310000,50
51.074399411565, 3.6734446190476, 1425389421000,1425389802000,49
51.070434771368, 3.6744584508547, 1425389902000,1425451003000,78
51.097316858156, 3.6197607765957, 1425452117000,1425463602000,47
51.070461947712, 3.6743854689543, 1425464545000,1425618294000,102
51.076353006667, 3.7082793333333, 1425639968000,1425643961000,50
51.07051948366, 3.6745449771242, 1425644452000,1425648458000,51
51.074378763333, 3.6734856766667, 1425648568000,1425648928000,50
51.070476376812, 3.6746509057971, 1425649013000,1425722044000,23
50.293983192308, 3.9014468333333, 1425725535000,1425748065000,13
51.070484216475, 3.6743222854406, 1425751584000,1425813363000,87
