51.037420582011, 3.7074482698413, 1425549424000,1425549749000,63
51.094572590909, 3.7677604731935, 1425551413000,1425564554000,143
51.071631591667, 3.6807904916667, 1425566781000,1425567452000,40
51.06312614785, 3.689710077957, 1425567672000,1425567991000,62
51.063192311966, 3.6898287008547, 1425567996000,1425574188000,78
51.060067346154, 3.7231224839744, 1425574851000,1425590772000,52
51.060780444444, 3.7059605555556, 1425556909000,1425643319000,3
51.059722125, 3.7206189903846, 1425643614000,1425650917000,52
51.059437406667, 3.7162974, 1425651062000,1425654704000,25
51.06313740303, 3.6897800121212, 1425655262000,1425717833000,55
51.057411744681, 3.6933970141844, 1425718304000,1425718609000,47
51.063082710623, 3.6896951355311, 1425718746000,1425731182000,91
51.063084503401, 3.6897801394558, 1425731799000,1425804546000,49
51.042293632035, 3.7264960692641, 1425805374000,1425805950000,77
51.042301574074, 3.7265275493827, 1425805955000,1425814778000,27
