51.192040676221, 5.4502951093418, 1425265260000,1425395503000,157
51.319160626667, 4.5825063466667, 1425399238000,1425399576000,50
51.319164518182, 4.5825260727273, 1425487302000,1425487604000,55
51.319164741294, 4.582488358209, 1425571624000,1425619101000,67
51.218603777778, 5.4098648657407, 1425648787000,1425663211000,36
51.318410036232, 4.6038816992754, 1425665775000,1425666614000,46
51.318744459259, 4.5828254851852, 1425666910000,1425669789000,45
51.319124157051, 4.5825370384615, 1425669809000,1425746768000,52
51.318202243056, 4.5945060625, 1425746964000,1425748756000,48
51.319171869048, 4.5825207936508, 1425748957000,1425783660000,42
